Instagram,Facebook,YouTube,Twitter,Telegram,WhatsApp,TikTok,Radio,TV,Newspaper,Website,Sales
33,88,39,34,21,16,79,21,45,10,22,34
34,37,12,42,62,9,47,35,2,32,39,23
85,38,17,18,67,13,59,1,46,32,36,14
83,26,26,4,43,19,45,8,38,43,22,35
91,70,78,56,46,11,53,11,3,10,40,23
21,22,13,34,31,13,71,32,7,32,22,35
26,35,2,73,49,9,27,12,30,29,38,31
49,56,61,71,18,16,55,21,2,13,37,13
86,21,33,4,54,37,30,17,13,39,19,35
39,60,66,68,69,25,50,12,6,46,16,34
54,91,3,49,45,1,60,25,31,45,46,35
47,35,59,59,74,25,60,46,40,19,11,25
25,79,48,52,49,5,30,49,42,16,46,34
34,63,34,17,63,14,17,12,6,44,35,26
26,48,54,34,51,36,37,22,15,43,24,20
37,73,66,49,24,17,63,35,45,33,8,45
81,60,51,67,28,37,17,14,9,12,49,41
86,51,49,49,60,7,38,49,14,16,48,11
27,36,1,10,41,3,46,44,32,12,42,19
96,46,51,19,47,3,51,31,12,33,11,48
64,21,77,32,23,37,78,39,24,29,11,39
94,63,53,22,22,14,62,26,22,14,20,37
47,84,47,49,24,33,26,29,45,15,1,41
30,72,55,47,21,11,57,49,11,39,20,35
69,36,19,20,27,22,25,41,9,30,22,14
64,51,10,58,53,13,25,17,13,38,35,18
48,40,44,47,18,14,77,9,7,18,30,34
62,58,46,24,27,39,43,8,19,33,38,14
45,47,33,8,40,19,70,46,22,2,26,46
51,82,41,69,10,18,14,44,4,41,5,30
23,23,74,14,79,24,67,9,29,47,27,37
27,57,31,19,15,25,12,5,38,8,9,18
71,44,12,30,13,35,16,1,41,3,12,40
87,58,37,67,44,16,54,49,3,19,10,39
64,65,33,52,68,21,66,2,4,10,30,44
35,27,33,10,72,12,63,32,27,19,30,37
65,36,17,46,16,39,25,7,47,33,6,33
69,41,65,15,60,39,64,2,39,14,4,16
31,58,9,31,38,3,15,7,21,1,41,27
62,65,36,60,72,24,73,1,7,31,45,44
58,84,36,37,13,16,27,37,30,47,34,43
35,89,3,55,28,14,36,40,44,14,15,24
91,84,76,79,26,16,64,18,41,49,1,47
38,68,60,1,51,29,14,31,23,3,3,14
53,67,77,20,62,26,14,27,1,15,44,10
29,63,56,2,12,19,51,13,38,28,24,17
76,58,3,47,33,22,46,4,3,12,46,30
79,33,36,54,38,29,45,2,48,22,35,19
24,40,39,16,33,6,33,7,39,26,49,29
76,63,7,61,37,22,44,12,27,10,10,32
83,58,67,3,55,14,54,15,19,18,23,11
63,93,10,72,60,35,36,29,7,44,2,39
79,87,59,5,51,30,75,1,13,1,45,30
47,57,34,13,32,32,62,11,29,39,46,38
31,46,66,3,12,27,14,40,19,4,20,41
37,61,46,47,54,17,34,11,4,34,5,44
59,53,73,67,54,24,75,3,40,25,41,19
31,27,3,18,76,18,50,10,8,41,9,44
81,62,16,32,24,29,60,25,21,9,27,30
91,45,48,7,31,36,73,10,46,15,49,15
45,48,22,63,20,30,46,20,48,39,9,45
31,66,40,77,30,3,77,10,8,8,3,21
77,63,59,40,32,15,75,22,38,23,39,17
52,23,69,7,38,3,58,1,27,10,5,23
87,92,74,70,14,28,53,29,39,47,27,32
57,74,50,26,58,32,44,27,19,36,4,33
81,28,46,68,63,36,50,5,21,41,24,37
66,66,55,75,10,31,26,38,45,30,38,21
88,76,28,34,33,19,68,40,18,43,2,15
20,53,27,11,51,23,22,1,28,23,34,13
46,52,67,49,32,28,38,17,24,49,26,36
27,39,54,75,26,33,21,27,16,23,36,16
89,30,64,64,47,14,63,10,9,4,26,11
94,35,76,63,59,34,74,41,47,24,17,24
27,70,53,14,69,35,38,26,27,19,12,32
74,55,72,13,45,4,36,49,31,45,6,44
23,84,64,19,48,14,32,19,8,9,6,31
91,78,79,50,63,21,72,19,31,36,26,35
64,87,60,6,49,5,23,3,12,7,26,23
28,88,17,19,57,4,19,15,44,48,15,27
25,27,9,41,64,4,35,32,39,43,7,49
76,44,72,69,44,5,24,22,7,10,4,31
89,30,48,4,15,26,36,2,8,48,30,25
45,92,18,12,25,21,33,27,18,17,38,18
47,87,28,66,13,1,25,31,27,13,23,11
57,52,65,55,71,3,35,23,4,4,5,19
25,50,59,31,71,11,79,30,13,44,47,48
36,67,48,60,16,11,14,6,18,12,34,10
49,94,61,52,37,27,19,29,5,41,18,21
89,76,50,66,76,20,30,34,15,25,45,15
62,31,15,30,15,3,39,24,7,4,5,46
49,49,64,34,34,36,68,39,6,41,20,45
75,36,58,7,56,10,71,16,47,47,23,43
52,34,7,66,15,24,64,9,10,20,44,32
20,61,68,59,19,34,28,44,46,28,46,39
30,69,24,42,19,10,69,1,16,24,22,23
34,50,74,59,18,22,30,47,1,22,29,41
21,37,40,54,28,9,25,31,36,49,15,46
54,35,39,23,45,20,54,31,48,23,10,48
74,78,10,27,74,34,58,35,15,15,48,47
42,65,58,69,78,18,49,10,33,17,29,40
49,27,5,58,64,10,19,13,3,30,39,36
83,25,4,45,11,25,35,35,39,18,44,38
25,86,45,20,25,6,36,18,1,3,40,13
60,36,9,48,13,2,41,13,24,40,3,42
31,39,4,3,15,21,60,41,15,23,15,40
96,89,19,69,69,22,21,25,8,38,45,46
66,63,77,45,11,27,64,40,48,25,30,47
59,50,66,52,61,6,48,20,16,37,11,32
55,76,58,64,13,34,10,16,48,32,49,11
35,21,43,70,55,32,64,20,16,14,38,10
56,31,32,69,59,32,42,4,12,5,18,46
34,39,58,24,39,8,41,8,34,48,34,48
46,44,62,74,27,33,60,17,30,9,5,29
74,55,55,37,19,2,67,20,34,22,40,11
63,36,40,44,71,33,41,39,21,34,22,43
46,25,8,78,71,30,12,25,20,44,38,20
25,74,64,46,57,17,13,43,32,35,30,44
81,68,56,77,14,20,34,8,4,48,10,25
38,93,53,36,29,18,25,6,11,31,6,16
35,60,45,1,19,10,71,19,22,5,44,21
42,63,1,47,13,25,58,6,22,3,37,23
34,51,79,11,24,15,37,38,40,24,30,25
50,61,18,38,54,7,60,10,30,29,36,21
95,88,44,41,17,31,19,33,45,4,4,23
53,66,35,54,57,20,12,20,26,5,34,26
53,81,72,3,61,36,57,4,47,49,16,26
37,70,9,68,59,20,37,43,15,17,4,31
88,74,63,75,74,24,39,42,29,21,6,21
89,93,31,14,55,15,46,2,34,48,5,34
69,46,3,51,12,25,62,12,1,42,8,26
21,64,12,69,51,29,10,12,33,42,2,29
94,48,44,61,28,33,52,9,1,17,3,23
69,91,27,38,37,5,37,33,22,3,15,38
95,79,43,34,20,34,11,19,32,6,15,48
62,61,17,18,37,37,63,49,7,14,27,37
50,42,55,38,41,2,38,29,20,2,14,30
79,54,12,5,59,13,35,48,27,3,36,12
54,92,4,10,46,3,32,30,7,18,27,19
83,58,69,67,55,5,49,8,35,14,42,11
84,58,10,10,70,37,74,10,28,6,27,39
56,78,36,38,15,12,71,45,35,37,40,39
43,37,79,75,58,12,74,16,24,29,32,30
89,57,3,46,15,19,32,3,26,11,10,22
96,54,78,32,45,22,59,19,4,11,4,44
43,52,68,33,48,35,72,11,37,8,32,37
88,48,42,43,73,30,18,30,26,47,9,21
31,39,33,14,13,21,78,23,25,36,15,32
78,57,3,11,60,20,26,14,41,27,5,47
73,52,16,7,63,23,27,16,36,10,24,41
85,35,14,30,16,9,58,34,18,19,18,37
32,69,58,66,25,1,48,42,21,35,45,49
91,25,29,24,68,1,62,12,41,29,24,44
52,75,57,75,74,18,68,22,17,8,7,17
52,65,63,18,79,16,50,8,23,31,25,48
60,26,41,14,18,36,45,5,38,27,32,30
40,75,3,57,36,20,47,30,9,46,20,42
50,68,24,8,27,16,10,7,21,10,9,32
20,69,19,1,46,39,76,37,34,40,36,45
86,47,28,37,24,3,25,10,36,8,16,45
41,45,36,50,72,9,18,45,33,29,29,49
29,78,23,4,48,2,12,44,37,33,24,26
89,49,52,50,71,28,51,17,1,22,49,45
87,54,47,25,55,8,26,14,7,14,36,43
29,75,26,35,27,38,77,46,5,29,15,25
95,60,65,12,56,1,26,4,47,45,47,11
62,45,42,70,74,34,61,22,34,19,44,35
51,31,43,5,74,27,69,28,14,43,21,25
72,60,17,31,54,12,17,2,40,26,36,11
55,32,8,62,63,19,12,19,31,1,34,14
50,39,31,44,56,18,53,23,29,11,4,26
54,91,70,23,25,14,67,19,22,3,30,19
58,34,10,11,14,36,44,10,11,29,22,32
95,36,66,13,13,27,55,31,49,4,12,10
89,60,13,29,53,18,20,1,5,17,48,43
33,77,37,24,34,32,69,29,45,20,2,14
82,86,78,69,18,1,35,33,33,9,25,40
86,39,77,30,76,11,34,5,38,6,19,19
56,89,32,2,72,12,27,47,4,32,3,41
34,76,63,70,18,26,59,11,25,22,2,33
36,58,57,34,67,15,37,10,2,46,13,35
96,92,43,75,25,22,46,5,10,33,43,21
48,44,49,42,13,30,52,1,42,34,21,15
30,90,25,71,31,17,64,16,16,23,6,33
58,72,61,61,41,14,40,43,26,39,26,29
61,59,5,29,74,9,66,28,18,7,6,22
81,34,74,36,75,2,79,37,27,43,1,34
79,84,53,78,47,3,64,31,6,8,22,38
40,33,17,66,35,12,62,23,46,49,15,35
48,64,28,68,61,3,31,49,2,32,10,25
55,27,28,78,68,22,18,36,47,27,28,34
57,47,13,22,69,39,28,37,45,1,15,11
83,50,75,76,26,8,25,23,16,17,30,35
74,52,7,26,12,3,72,24,18,47,40,37
30,44,31,8,65,26,72,16,4,1,14,36
55,57,26,41,47,24,29,27,34,8,26,36
85,92,16,74,37,18,16,8,10,38,17,10
55,32,56,37,48,24,13,34,2,36,10,20
88,39,19,50,30,2,50,7,18,3,18,10
83,77,28,60,65,29,42,3,22,4,25,18
79,82,59,40,64,28,39,33,14,46,3,10
80,50,60,63,50,15,23,3,13,48,15,16
37,33,52,29,29,10,22,49,23,8,2,30
61,31,67,59,57,1,43,18,23,9,22,13
51,46,69,40,20,34,40,1,23,46,45,25
49,92,22,35,62,3,48,38,48,17,7,11
45,67,39,31,26,31,52,22,35,21,32,22
38,70,28,23,35,16,59,32,4,26,14,41
25,59,20,79,15,2,26,47,34,39,3,23
41,68,8,75,24,23,56,16,6,43,35,11
59,65,23,10,62,30,12,4,19,36,35,29
69,51,61,27,70,20,61,44,11,46,30,46
92,83,44,49,68,9,51,14,40,38,20,48
26,90,16,65,31,28,55,8,15,35,32,40
28,34,41,8,53,29,77,7,7,45,23,22
78,70,6,74,60,35,52,38,27,48,28,38
85,51,39,55,32,21,66,47,7,46,40,31
45,55,49,54,19,9,69,38,1,14,41,26
56,69,60,69,22,3,13,3,49,25,14,13
91,86,50,50,68,35,19,7,37,6,35,46
68,71,2,35,57,38,59,5,12,23,44,49
73,43,26,16,67,27,78,43,49,10,23,45
56,64,50,60,30,34,69,29,38,45,35,45
54,30,52,60,76,17,26,26,30,31,43,37
64,25,9,35,61,7,77,30,30,20,20,39
23,65,39,18,18,33,42,5,7,35,8,41
23,27,59,27,17,3,30,45,4,13,41,42
52,78,30,37,57,39,13,31,35,33,16,41
58,45,41,76,27,30,69,6,11,27,8,22
56,56,79,48,46,35,72,17,16,46,14,47
83,46,17,70,20,28,32,5,36,14,31,41
88,48,31,18,39,20,56,16,12,1,46,34
96,40,37,72,73,10,32,47,19,14,4,29
78,85,22,31,35,32,23,15,11,16,27,44
28,42,25,11,35,25,22,41,8,35,9,46
43,81,78,49,35,29,17,25,39,17,22,10
72,45,44,20,12,3,50,9,24,6,45,49
25,93,52,21,74,1,64,41,11,8,2,38
24,56,64,26,63,12,70,48,27,41,28,27
94,40,26,74,38,35,33,41,33,2,33,48
92,61,75,36,57,31,70,33,1,45,6,43
42,90,14,14,30,10,64,23,26,45,3,24
20,66,48,44,78,32,61,10,40,39,28,26
57,67,8,67,67,28,43,4,34,8,40,41
50,51,30,41,39,14,33,31,39,18,9,31
23,73,42,58,44,13,63,29,27,7,18,12
67,88,31,41,78,30,30,37,4,27,40,19
38,42,64,65,53,22,55,15,8,24,39,38
44,28,29,34,13,12,79,11,8,43,15,48
34,50,44,35,11,38,63,45,12,34,34,46
78,30,15,58,50,28,78,20,20,34,35,15
29,82,41,56,32,3,48,30,37,38,7,44
54,21,44,32,24,33,38,9,4,44,45,34
80,49,63,27,34,39,25,17,43,34,38,20
60,70,15,11,31,11,74,19,1,46,15,12
71,43,6,50,46,4,70,7,24,32,28,16
22,78,65,73,49,11,61,42,15,29,21,49
42,48,71,12,54,1,67,15,9,27,45,23
34,58,13,3,41,35,12,25,34,8,4,46
63,51,30,16,48,19,69,22,47,37,36,35
73,55,43,16,63,22,20,29,36,11,18,22
41,41,43,53,54,24,24,39,40,47,12,31
37,47,13,35,44,16,43,26,19,17,22,41
47,37,14,2,43,29,37,41,1,7,3,49
49,65,37,4,72,36,54,15,11,2,7,16
81,82,61,10,22,2,36,9,33,48,36,23
91,87,50,67,65,25,67,40,20,48,21,40
80,21,43,51,29,32,13,30,32,13,17,24
62,85,22,56,27,2,69,23,43,32,15,49
51,57,32,34,37,17,65,16,45,34,44,43
53,67,67,3,47,22,40,22,45,8,45,34
61,48,56,4,61,26,41,2,29,48,10,30
44,69,60,20,39,20,37,9,9,17,21,26
20,67,20,30,74,20,45,42,33,38,44,21
27,84,67,12,64,36,79,24,11,26,24,20
69,51,65,71,75,20,64,34,2,30,31,39
42,80,19,42,79,29,63,44,12,8,26,42
64,37,1,12,17,11,14,3,10,48,8,12
43,24,39,66,36,12,42,12,24,8,10,22
56,84,46,50,65,13,33,10,25,8,32,30
36,76,55,72,23,1,14,1,42,2,49,31
40,66,11,58,73,34,72,8,28,14,47,43
66,24,22,79,42,35,55,30,2,32,49,22
83,89,69,23,72,9,27,8,17,43,34,34
85,23,63,26,71,1,77,17,22,3,31,32
42,41,31,63,50,4,47,9,49,42,9,25
92,85,78,10,75,20,23,9,30,33,41,24
33,37,72,20,26,28,53,21,6,29,9,47
71,33,27,15,27,6,27,43,32,11,3,30
91,33,39,4,48,14,41,19,25,41,47,39
49,47,2,61,54,38,39,17,8,38,17,22
67,46,39,52,36,13,64,7,37,36,2,43
57,30,26,6,53,25,43,31,43,16,3,43
30,38,7,67,50,3,27,19,28,44,29,34
58,62,45,2,22,9,50,15,33,39,17,49
48,42,32,12,16,2,42,12,37,34,38,17
83,83,79,60,22,39,68,18,46,2,17,36
96,52,17,30,68,26,14,32,22,3,5,20
95,70,77,26,34,25,22,24,15,30,20,39
45,65,1,12,21,13,18,15,38,30,18,12
86,26,61,34,77,19,30,29,41,45,47,44
28,74,76,32,76,2,20,23,47,44,18,37
40,61,35,76,28,10,20,19,31,46,14,33
54,47,45,59,42,24,28,7,16,39,32,35
29,42,2,53,52,10,33,16,3,45,19,11
37,68,77,29,47,35,11,29,42,36,10,21
61,38,47,45,67,39,67,41,28,2,12,37
83,63,23,1,64,6,19,8,22,38,43,39
37,86,4,76,44,10,17,26,46,21,12,11
70,60,22,67,35,34,22,41,42,46,2,20
66,84,78,11,45,30,17,46,1,13,6,12
85,45,79,18,12,6,55,33,4,1,14,44
38,54,40,37,50,29,53,19,27,37,8,30
92,92,20,16,25,6,11,31,35,46,46,45
40,52,33,63,56,28,40,29,24,17,7,22
59,72,77,54,60,34,30,18,42,32,22,37
45,32,7,66,69,3,38,42,22,1,29,14
23,56,32,39,19,33,34,30,34,43,2,41
45,36,29,77,56,7,36,21,31,17,27,34
60,64,33,12,35,14,43,17,22,9,32,21
84,35,79,72,71,33,73,44,30,15,17,46
87,45,15,73,43,35,59,15,33,16,18,35
72,70,68,17,13,2,62,1,34,24,38,32
21,60,64,59,61,5,60,32,44,12,41,40
68,56,17,54,15,29,55,6,2,8,8,38
87,79,65,58,21,17,53,14,28,5,2,30
87,81,64,25,54,18,23,9,31,40,48,41
51,94,76,63,78,31,17,15,13,47,4,49
46,76,32,17,69,32,13,17,10,40,45,41
24,78,1,29,35,34,30,13,40,5,26,40
57,42,4,18,42,35,59,7,23,38,10,22
86,89,74,8,72,39,16,44,20,3,33,18
37,67,19,59,22,3,57,27,26,13,12,17
50,94,76,61,75,32,10,43,39,3,28,36
56,76,73,4,46,33,47,20,41,35,30,11
75,90,8,75,57,37,71,31,24,33,25,42
95,50,46,51,41,19,73,37,39,38,29,40
84,59,36,26,26,24,75,21,31,22,11,28
75,89,60,76,60,16,13,41,33,4,42,35
80,65,78,24,62,36,30,11,49,23,29,18
54,53,63,77,38,20,72,48,21,47,32,35
41,71,62,9,76,10,55,9,26,10,11,23
45,40,26,8,27,4,24,46,6,21,20,11
23,65,74,44,45,1,65,38,25,27,17,18
81,77,14,55,65,13,31,10,19,46,40,44
95,92,26,25,68,20,62,39,10,15,25,21
94,66,6,18,39,1,12,47,37,42,36,45
50,20,3,44,37,8,58,22,30,33,3,36
85,46,6,44,15,28,46,27,29,6,6,24
83,56,75,18,34,22,57,4,14,40,11,11
94,36,55,1,62,27,10,28,47,48,33,10
84,66,55,17,31,20,74,13,34,14,16,45
77,47,13,34,48,25,41,30,26,39,31,27
66,88,68,45,23,19,41,7,21,11,13,30
87,75,53,76,32,3,46,27,6,18,11,30
25,88,68,49,46,8,58,22,25,18,28,44
92,59,40,69,34,20,76,44,47,2,43,33
71,47,33,49,23,25,10,33,38,45,40,13
81,83,24,47,61,7,46,8,14,31,25,26
85,89,27,69,23,3,43,21,46,48,19,19
64,78,63,46,55,15,29,3,29,22,12,29
85,26,10,10,71,32,37,42,22,27,29,20
90,52,51,43,72,17,73,26,40,39,25,37
94,64,69,67,34,28,22,36,22,19,41,47
64,80,46,24,45,31,37,35,1,7,49,46
64,58,29,34,14,16,47,38,5,22,8,45
74,22,31,17,21,3,53,5,28,37,18,15
69,58,10,15,73,8,62,14,3,22,22,36
89,87,25,74,23,35,31,48,8,9,6,16
29,60,25,24,48,1,67,49,37,26,47,15
77,46,37,34,35,38,78,9,23,48,25,47
96,94,20,22,35,21,32,45,18,15,48,22
35,35,1,76,69,29,57,21,10,19,11,48
51,20,69,43,20,30,15,2,14,9,39,20
95,77,68,15,39,7,42,42,37,30,35,38
73,44,46,14,31,27,79,45,18,49,14,28
36,50,56,5,60,24,41,3,45,12,27,23
61,77,27,12,71,38,40,48,33,46,15,12
57,72,5,12,61,4,53,46,48,14,41,48
69,67,29,6,31,38,40,14,27,18,31,24
74,89,1,24,54,36,17,28,43,32,26,32
92,41,62,35,72,21,69,49,16,28,6,17
76,55,47,44,11,13,51,43,39,49,28,21
21,30,68,60,59,26,45,10,39,6,3,28
32,27,2,33,32,34,36,12,32,17,12,30
38,87,52,40,38,10,16,30,44,7,43,19
39,43,76,36,18,35,52,40,5,27,20,33
26,91,58,25,30,11,13,33,47,43,25,39
96,80,60,13,60,12,65,19,31,49,48,21
95,38,68,21,39,6,10,20,10,10,19,46
89,82,11,17,50,25,67,34,49,5,21,17
56,80,71,63,49,22,71,14,13,3,35,29
85,72,16,31,73,7,57,2,8,42,43,14
20,23,55,79,39,21,44,49,46,42,18,39
29,27,25,24,11,23,16,25,37,45,48,21
82,57,75,45,19,18,35,25,10,47,9,37
82,88,29,49,54,4,56,44,31,12,18,47
56,53,18,62,78,28,17,24,29,41,17,37
73,72,28,44,31,6,26,22,29,9,32,37
35,54,14,70,78,35,10,7,49,8,17,30
81,85,9,75,75,15,35,2,12,21,24,33
57,84,30,17,57,34,39,36,27,8,25,25
90,55,5,69,15,16,58,32,24,15,7,23
96,27,58,36,35,16,15,9,48,11,2,25
51,65,10,66,35,12,58,25,15,32,6,23
23,24,16,33,49,10,62,43,42,30,17,31
90,61,50,47,45,21,74,17,33,5,2,19
80,26,62,72,28,31,29,47,14,21,29,20
26,34,62,75,41,4,17,42,35,8,22,28
75,72,62,56,45,3,63,32,30,46,24,22
82,27,49,28,73,8,11,24,28,43,36,23
80,60,66,19,32,3,55,14,36,4,3,39
70,33,43,12,30,34,33,30,33,11,49,20
81,86,18,13,42,38,61,3,47,45,15,40
31,40,55,43,75,27,34,10,30,26,38,17
56,55,69,7,63,24,34,25,30,15,9,47
48,73,68,75,49,11,32,30,25,31,30,28
63,85,28,49,56,21,23,29,9,35,41,28
91,53,26,12,28,28,54,30,8,6,2,49
65,94,9,34,77,11,24,40,38,29,26,43
26,34,68,27,27,14,70,7,21,40,40,39
74,70,11,42,31,32,68,17,41,40,17,39
24,37,66,15,16,34,21,8,32,4,5,22
79,61,1,8,26,9,10,31,47,25,42,15
82,74,4,33,14,1,67,25,29,7,43,35
20,56,76,34,28,18,22,48,32,22,27,11
39,61,25,75,65,13,44,24,12,2,10,48
88,25,78,71,40,8,75,27,16,20,17,30
31,88,14,70,71,24,33,34,19,42,23,32
72,47,15,77,28,5,20,48,40,3,16,20
43,64,72,62,78,38,14,27,36,23,13,28
93,47,59,61,23,3,64,34,31,31,23,20
94,34,78,42,51,5,46,20,21,42,1,36
55,49,14,21,27,37,20,48,4,27,11,43
59,46,50,8,77,23,50,9,36,11,1,28
82,61,27,23,55,28,52,39,8,24,2,18
37,35,56,3,60,34,36,46,37,17,26,13
57,78,3,5,55,38,37,14,31,38,23,12
76,40,42,3,22,18,51,36,33,3,46,10
76,71,78,47,11,4,43,18,32,1,12,18
89,37,26,21,27,31,63,38,3,24,25,30
45,60,79,39,18,30,63,21,49,35,20,25
36,74,50,39,60,32,65,36,34,27,38,14
62,57,21,25,47,39,75,3,1,49,21,25
63,40,60,2,23,20,58,3,31,46,11,29
39,64,66,52,23,6,54,23,26,17,34,26
92,67,71,10,30,25,31,19,35,31,32,11
54,33,55,65,18,30,55,33,5,3,12,27
70,66,48,33,45,36,22,49,20,28,32,35
88,63,60,3,44,32,38,31,41,47,20,17
77,39,39,76,14,27,50,10,39,41,41,38
78,94,5,26,55,38,72,5,48,24,28,36
54,30,26,4,27,38,17,44,45,44,40,34
27,75,26,42,53,36,65,31,5,17,33,38
35,52,74,18,50,3,53,2,30,26,16,11
84,71,71,74,37,15,45,1,20,26,23,22
96,94,64,27,39,22,46,25,48,8,27,13
33,36,40,19,67,36,60,49,49,46,48,28
31,44,31,8,66,4,41,7,15,43,24,14
49,75,55,27,22,38,66,24,31,22,11,43
79,68,1,70,61,31,27,34,10,38,20,29
80,93,56,3,45,37,56,48,20,47,43,43
25,49,42,16,67,34,51,30,3,40,45,39
24,63,35,72,14,15,59,42,14,10,33,35
78,31,54,11,62,24,18,8,45,1,20,44
56,23,46,24,78,16,21,12,6,48,20,40
61,30,48,22,15,27,70,25,31,40,5,22
46,26,66,37,17,39,40,45,27,46,35,38
72,42,34,41,10,21,44,8,49,45,17,19
38,64,37,15,38,26,28,18,6,23,31,18
70,74,23,4,22,36,77,8,19,21,37,18
23,67,64,58,67,28,60,20,37,32,24,16
56,21,76,28,79,16,63,38,39,8,29,22
93,47,17,52,47,31,76,15,19,21,12,34
81,61,11,53,37,15,26,39,19,32,23,37
48,38,18,26,41,37,71,24,40,30,8,39
80,22,15,55,49,10,37,30,2,5,33,26
54,31,50,21,58,20,21,12,25,24,28,46
48,74,28,66,50,12,47,27,20,11,38,45
87,93,59,35,69,37,47,29,16,44,22,37
80,46,11,68,33,20,43,44,26,6,1,27
88,63,42,42,59,33,68,1,28,17,39,21
89,68,41,4,35,15,66,32,37,31,40,10
22,22,25,57,32,25,48,27,22,49,46,40
22,64,25,29,59,29,43,11,43,37,48,35
81,84,22,9,64,13,55,49,14,37,32,18
54,64,23,10,63,25,17,1,29,47,27,31
55,54,18,4,50,23,26,11,38,12,23,24
44,30,71,45,41,7,23,32,26,25,11,20
72,82,38,2,76,16,70,44,5,30,13,43
58,25,11,8,78,23,18,49,47,21,12,36
21,57,34,5,66,31,15,34,41,12,39,36
64,89,53,18,22,15,74,41,15,47,1,40
96,72,40,41,51,26,22,37,11,38,4,23
90,93,71,36,15,36,18,22,32,45,44,37
85,32,60,59,21,32,76,49,47,22,38,12
48,81,31,31,78,29,71,12,8,14,41,24
25,82,41,72,16,32,66,11,47,44,32,39
67,27,16,30,76,21,68,28,32,40,23,41
55,89,40,25,30,13,24,34,38,26,36,49
91,37,43,54,69,19,22,25,35,37,7,12
70,20,12,24,24,38,18,33,24,9,46,38
69,78,57,60,61,17,61,11,49,49,32,18
55,40,13,42,50,14,55,30,2,48,27,18
49,41,11,70,28,37,79,23,43,31,25,28
74,41,32,43,45,17,15,20,34,11,29,33
66,40,29,30,66,20,44,26,34,35,42,45
84,79,26,41,39,31,49,9,29,22,19,35
22,60,32,27,40,3,67,44,26,13,27,36
34,40,6,69,12,12,61,11,48,47,10,11
45,48,45,18,19,34,55,36,18,26,49,32
23,21,44,73,43,7,23,4,43,43,48,14
44,91,52,12,25,12,37,47,26,29,43,15
65,85,37,33,27,39,29,14,42,20,26,12
83,76,59,65,66,6,40,24,49,2,14,12
24,67,47,64,43,20,39,30,21,24,14,47
81,92,4,74,32,21,17,31,25,32,42,39
68,69,76,70,54,20,14,27,16,42,43,17
83,54,43,25,62,18,69,33,11,15,3,11
93,39,8,59,49,12,75,18,44,24,2,22
44,76,35,45,22,20,72,31,31,39,14,20
65,70,46,28,29,4,73,37,11,33,31,28
63,21,21,63,61,12,21,39,15,37,12,14
50,22,56,2,54,6,29,28,47,3,22,32
52,55,20,60,48,17,24,48,49,8,8,20
52,74,37,45,17,38,62,13,4,42,2,48
47,45,17,11,11,14,17,1,14,1,40,31
37,50,55,58,35,33,52,31,40,11,7,36
91,26,57,9,17,34,77,43,38,15,43,11
22,34,44,68,42,39,44,17,25,41,18,24
48,37,79,25,35,35,29,41,6,10,29,20
79,31,12,32,28,29,57,35,29,17,44,39
71,65,53,34,41,12,59,7,10,27,49,16
48,41,25,26,77,15,69,33,22,17,49,15
77,42,73,77,56,12,18,43,4,12,20,44
54,58,9,32,42,11,78,5,15,11,25,44
62,69,60,42,36,22,10,25,35,46,6,46
82,67,74,38,25,10,45,26,33,18,3,35
55,74,59,72,45,7,16,47,42,1,18,18
33,82,7,24,69,39,38,5,9,15,36,26
47,75,56,21,10,26,31,4,49,21,32,11
50,51,68,59,46,38,27,21,46,25,18,25
75,89,71,10,26,39,10,45,32,44,11,18
83,57,65,17,70,27,15,42,24,49,2,21
41,38,74,8,15,19,74,28,11,38,28,12
26,93,3,63,35,5,25,30,39,38,10,13
29,80,15,70,63,23,58,12,33,17,24,16
32,30,50,43,39,20,24,38,13,31,33,47
34,83,63,21,47,39,43,4,42,14,35,29
28,74,16,4,55,6,52,46,43,15,48,45
64,40,44,56,76,28,59,18,16,10,47,30
90,35,39,70,10,11,20,13,7,4,44,30
24,38,8,50,35,9,59,10,20,47,28,25
80,69,37,14,41,23,49,16,17,23,31,38
93,94,74,60,26,39,58,26,11,16,37,31
72,75,34,59,39,6,25,46,11,48,6,24
70,22,68,15,25,21,14,35,12,31,17,19
24,34,50,13,68,19,47,47,33,13,38,10
30,45,78,4,14,23,30,34,16,6,45,34
62,25,29,58,70,35,61,21,4,1,22,23
68,62,3,78,13,18,13,30,24,8,19,23
74,75,9,59,72,35,77,17,40,12,9,25
50,92,63,73,60,39,18,34,21,6,6,35
59,88,30,29,28,30,46,36,39,19,16,27
59,91,36,48,20,29,64,8,9,34,11,48
47,55,9,67,73,19,43,45,25,14,6,32
85,22,62,19,32,33,75,45,4,27,35,23
56,50,79,72,37,13,13,24,22,10,12,28
50,38,43,49,56,18,39,27,28,2,38,14
94,89,33,66,57,32,26,34,37,10,9,46
23,20,75,53,10,12,35,49,32,22,9,39
79,84,33,77,30,4,20,23,36,42,41,30
50,44,38,61,76,38,44,27,18,4,30,47
45,60,8,3,44,14,40,25,30,41,12,26
86,94,38,28,56,6,71,34,23,14,34,13
46,94,33,29,51,12,42,30,18,18,45,18
80,76,26,3,77,36,27,36,18,23,34,24
80,32,18,71,22,22,36,9,43,10,31,29
91,77,63,36,58,1,23,8,18,25,16,39
67,93,31,64,51,18,56,15,46,15,49,39
